ISO_3_Code,Country_Name,Who_Region,Year,Vaccine_code,Vaccine_description,Schedule_rounds,Target_pop,Target_pop_description,Geoarea,Age_administered,Source_comment
CHN,China,WPRO,2019,DTP1,DTP 1st Dose,Round 1,Infants < 1 yr,Infants 6 weeks,National,6 weeks,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2020,DTP1,DTP 1st Dose,Round 1,Infants < 1 yr,Infants 6 weeks,National,6 weeks,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2021,DTP1,DTP 1st Dose,Round 1,Infants < 1 yr,Infants 6 weeks,National,6 weeks,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2022,DTP1,DTP 1st Dose,Round 1,Infants < 1 yr,Infants 6 weeks,National,6 weeks,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2023,DTP1,DTP 1st Dose,Round 1,Infants < 1 yr,Infants 6 weeks,National,6 weeks,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2024,DTP1,DTP 1st Dose,Round 1,Infants < 1 yr,Infants 6 weeks,National,6 weeks,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2010,DTP3,DTP 3rd Dose,Round 3,Infants < 1 yr,Infants 14 weeks,National,14 weeks,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2011,DTP3,DTP 3rd Dose,Round 3,Infants < 1 yr,Infants 14 weeks,National,14 weeks,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2012,DTP3,DTP 3rd Dose,Round 3,Infants < 1 yr,Infants 14 weeks,National,14 weeks,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2013,DTP3,DTP 3rd Dose,Round 3,Infants < 1 yr,Infants 14 weeks,National,14 weeks,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2014,DTP3,DTP 3rd Dose,Round 3,Infants < 1 yr,Infants 14 weeks,National,14 weeks,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2015,DTP3,DTP 3rd Dose,Round 3,Infants < 1 yr,Infants 14 weeks,National,14 weeks,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2016,DTP3,DTP 3rd Dose,Round 3,Infants < 1 yr,Infants 14 weeks,National,14 weeks,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2017,DTP3,DTP 3rd Dose,Round 3,Infants < 1 yr,Infants 14 weeks,National,14 weeks,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2018,DTP3,DTP 3rd Dose,Round 3,Infants < 1 yr,Infants 14 weeks,National,14 weeks,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2019,DTP3,DTP 3rd Dose,Round 3,Infants < 1 yr,Infants 14 weeks,National,14 weeks,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2020,DTP3,DTP 3rd Dose,Round 3,Infants < 1 yr,Infants 14 weeks,National,14 weeks,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2021,DTP3,DTP 3rd Dose,Round 3,Infants < 1 yr,Infants 14 weeks,National,14 weeks,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2022,DTP3,DTP 3rd Dose,Round 3,Infants < 1 yr,Infants 14 weeks,National,14 weeks,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2023,DTP3,DTP 3rd Dose,Round 3,Infants < 1 yr,Infants 14 weeks,National,14 weeks,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2024,DTP3,DTP 3rd Dose,Round 3,Infants < 1 yr,Infants 14 weeks,National,14 weeks,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2010,MCV1,Measles 1st Dose,Round 1,Infants < 1 yr,Infants 9 months,National,9 months,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2011,MCV1,Measles 1st Dose,Round 1,Infants < 1 yr,Infants 9 months,National,9 months,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2012,MCV1,Measles 1st Dose,Round 1,Infants < 1 yr,Infants 9 months,National,9 months,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2013,MCV1,Measles 1st Dose,Round 1,Infants < 1 yr,Infants 9 months,National,9 months,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2014,MCV1,Measles 1st Dose,Round 1,Infants < 1 yr,Infants 9 months,National,9 months,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2015,MCV1,Measles 1st Dose,Round 1,Infants < 1 yr,Infants 9 months,National,9 months,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2016,MCV1,Measles 1st Dose,Round 1,Infants < 1 yr,Infants 9 months,National,9 months,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2017,MCV1,Measles 1st Dose,Round 1,Infants < 1 yr,Infants 9 months,National,9 months,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2018,MCV1,Measles 1st Dose,Round 1,Infants < 1 yr,Infants 9 months,National,9 months,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2019,MCV1,Measles 1st Dose,Round 1,Infants < 1 yr,Infants 9 months,National,9 months,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2020,MCV1,Measles 1st Dose,Round 1,Infants < 1 yr,Infants 9 months,National,9 months,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2021,MCV1,Measles 1st Dose,Round 1,Infants < 1 yr,Infants 9 months,National,9 months,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2022,MCV1,Measles 1st Dose,Round 1,Infants < 1 yr,Infants 9 months,National,9 months,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2023,MCV1,Measles 1st Dose,Round 1,Infants < 1 yr,Infants 9 months,National,9 months,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2024,MCV1,Measles 1st Dose,Round 1,Infants < 1 yr,Infants 9 months,National,9 months,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2010,MCV2,Measles 2nd Dose,Round 2 (Booster),Children 1-2 yrs,Children 15-18 months,National,15 months,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2011,MCV2,Measles 2nd Dose,Round 2 (Booster),Children 1-2 yrs,Children 15-18 months,National,15 months,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2012,MCV2,Measles 2nd Dose,Round 2 (Booster),Children 1-2 yrs,Children 15-18 months,National,15 months,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2013,MCV2,Measles 2nd Dose,Round 2 (Booster),Children 1-2 yrs,Children 15-18 months,National,15 months,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2014,MCV2,Measles 2nd Dose,Round 2 (Booster),Children 1-2 yrs,Children 15-18 months,National,15 months,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2015,MCV2,Measles 2nd Dose,Round 2 (Booster),Children 1-2 yrs,Children 15-18 months,National,15 months,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2016,MCV2,Measles 2nd Dose,Round 2 (Booster),Children 1-2 yrs,Children 15-18 months,National,15 months,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2017,MCV2,Measles 2nd Dose,Round 2 (Booster),Children 1-2 yrs,Children 15-18 months,National,15 months,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2018,MCV2,Measles 2nd Dose,Round 2 (Booster),Children 1-2 yrs,Children 15-18 months,National,15 months,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2019,MCV2,Measles 2nd Dose,Round 2 (Booster),Children 1-2 yrs,Children 15-18 months,National,15 months,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2020,MCV2,Measles 2nd Dose,Round 2 (Booster),Children 1-2 yrs,Children 15-18 months,National,15 months,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2021,MCV2,Measles 2nd Dose,Round 2 (Booster),Children 1-2 yrs,Children 15-18 months,National,15 months,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2022,MCV2,Measles 2nd Dose,Round 2 (Booster),Children 1-2 yrs,Children 15-18 months,National,15 months,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2023,MCV2,Measles 2nd Dose,Round 2 (Booster),Children 1-2 yrs,Children 15-18 months,National,15 months,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2024,MCV2,Measles 2nd Dose,Round 2 (Booster),Children 1-2 yrs,Children 15-18 months,National,15 months,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2010,HPV1,HPV 1st Dose,Round 1,Adolescent Females,Girls 9-14 years,National,9 years,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2011,HPV1,HPV 1st Dose,Round 1,Adolescent Females,Girls 9-14 years,National,9 years,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2012,HPV1,HPV 1st Dose,Round 1,Adolescent Females,Girls 9-14 years,National,9 years,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2013,HPV1,HPV 1st Dose,Round 1,Adolescent Females,Girls 9-14 years,National,9 years,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2014,HPV1,HPV 1st Dose,Round 1,Adolescent Females,Girls 9-14 years,National,9 years,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2015,HPV1,HPV 1st Dose,Round 1,Adolescent Females,Girls 9-14 years,National,9 years,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2016,HPV1,HPV 1st Dose,Round 1,Adolescent Females,Girls 9-14 years,National,9 years,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2017,HPV1,HPV 1st Dose,Round 1,Adolescent Females,Girls 9-14 years,National,9 years,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2018,HPV1,HPV 1st Dose,Round 1,Adolescent Females,Girls 9-14 years,National,9 years,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2019,HPV1,HPV 1st Dose,Round 1,Adolescent Females,Girls 9-14 years,National,9 years,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2020,HPV1,HPV 1st Dose,Round 1,Adolescent Females,Girls 9-14 years,National,9 years,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2021,HPV1,HPV 1st Dose,Round 1,Adolescent Females,Girls 9-14 years,National,9 years,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2022,HPV1,HPV 1st Dose,Round 1,Adolescent Females,Girls 9-14 years,National,9 years,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2023,HPV1,HPV 1st Dose,Round 1,Adolescent Females,Girls 9-14 years,National,9 years,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2024,HPV1,HPV 1st Dose,Round 1,Adolescent Females,Girls 9-14 years,National,9 years,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2010,FLU_ANNUAL,Seasonal Flu Booster,Annual Booster,Elderly & High-risk,Adults > 65 yrs and vulnerable,National,65+ years,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2011,FLU_ANNUAL,Seasonal Flu Booster,Annual Booster,Elderly & High-risk,Adults > 65 yrs and vulnerable,National,65+ years,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2012,FLU_ANNUAL,Seasonal Flu Booster,Annual Booster,Elderly & High-risk,Adults > 65 yrs and vulnerable,National,65+ years,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2013,FLU_ANNUAL,Seasonal Flu Booster,Annual Booster,Elderly & High-risk,Adults > 65 yrs and vulnerable,National,65+ years,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2014,FLU_ANNUAL,Seasonal Flu Booster,Annual Booster,Elderly & High-risk,Adults > 65 yrs and vulnerable,National,65+ years,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2015,FLU_ANNUAL,Seasonal Flu Booster,Annual Booster,Elderly & High-risk,Adults > 65 yrs and vulnerable,National,65+ years,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2016,FLU_ANNUAL,Seasonal Flu Booster,Annual Booster,Elderly & High-risk,Adults > 65 yrs and vulnerable,National,65+ years,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2017,FLU_ANNUAL,Seasonal Flu Booster,Annual Booster,Elderly & High-risk,Adults > 65 yrs and vulnerable,National,65+ years,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2018,FLU_ANNUAL,Seasonal Flu Booster,Annual Booster,Elderly & High-risk,Adults > 65 yrs and vulnerable,National,65+ years,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2019,FLU_ANNUAL,Seasonal Flu Booster,Annual Booster,Elderly & High-risk,Adults > 65 yrs and vulnerable,National,65+ years,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2020,FLU_ANNUAL,Seasonal Flu Booster,Annual Booster,Elderly & High-risk,Adults > 65 yrs and vulnerable,National,65+ years,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2021,FLU_ANNUAL,Seasonal Flu Booster,Annual Booster,Elderly & High-risk,Adults > 65 yrs and vulnerable,National,65+ years,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2022,FLU_ANNUAL,Seasonal Flu Booster,Annual Booster,Elderly & High-risk,Adults > 65 yrs and vulnerable,National,65+ years,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2023,FLU_ANNUAL,Seasonal Flu Booster,Annual Booster,Elderly & High-risk,Adults > 65 yrs and vulnerable,National,65+ years,WHO EPI / NITAG National Guidelines
CHN,China,WPRO,2024,FLU_ANNUAL,Seasonal Flu Booster,Annual Booster,Elderly & High-risk,Adults > 65 yrs and vulnerable,National,65+ years,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2010,BCG,BCG Vaccine,Round 1,Infants < 1 yr,Newborn infants,National,At birth,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2011,BCG,BCG Vaccine,Round 1,Infants < 1 yr,Newborn infants,National,At birth,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2012,BCG,BCG Vaccine,Round 1,Infants < 1 yr,Newborn infants,National,At birth,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2013,BCG,BCG Vaccine,Round 1,Infants < 1 yr,Newborn infants,National,At birth,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2014,BCG,BCG Vaccine,Round 1,Infants < 1 yr,Newborn infants,National,At birth,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2015,BCG,BCG Vaccine,Round 1,Infants < 1 yr,Newborn infants,National,At birth,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2016,BCG,BCG Vaccine,Round 1,Infants < 1 yr,Newborn infants,National,At birth,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2017,BCG,BCG Vaccine,Round 1,Infants < 1 yr,Newborn infants,National,At birth,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2018,BCG,BCG Vaccine,Round 1,Infants < 1 yr,Newborn infants,National,At birth,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2019,BCG,BCG Vaccine,Round 1,Infants < 1 yr,Newborn infants,National,At birth,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2020,BCG,BCG Vaccine,Round 1,Infants < 1 yr,Newborn infants,National,At birth,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2021,BCG,BCG Vaccine,Round 1,Infants < 1 yr,Newborn infants,National,At birth,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2022,BCG,BCG Vaccine,Round 1,Infants < 1 yr,Newborn infants,National,At birth,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2023,BCG,BCG Vaccine,Round 1,Infants < 1 yr,Newborn infants,National,At birth,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2024,BCG,BCG Vaccine,Round 1,Infants < 1 yr,Newborn infants,National,At birth,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2010,DTP1,DTP 1st Dose,Round 1,Infants < 1 yr,Infants 6 weeks,National,6 weeks,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2011,DTP1,DTP 1st Dose,Round 1,Infants < 1 yr,Infants 6 weeks,National,6 weeks,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2012,DTP1,DTP 1st Dose,Round 1,Infants < 1 yr,Infants 6 weeks,National,6 weeks,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2013,DTP1,DTP 1st Dose,Round 1,Infants < 1 yr,Infants 6 weeks,National,6 weeks,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2014,DTP1,DTP 1st Dose,Round 1,Infants < 1 yr,Infants 6 weeks,National,6 weeks,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2015,DTP1,DTP 1st Dose,Round 1,Infants < 1 yr,Infants 6 weeks,National,6 weeks,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2016,DTP1,DTP 1st Dose,Round 1,Infants < 1 yr,Infants 6 weeks,National,6 weeks,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2017,DTP1,DTP 1st Dose,Round 1,Infants < 1 yr,Infants 6 weeks,National,6 weeks,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2018,DTP1,DTP 1st Dose,Round 1,Infants < 1 yr,Infants 6 weeks,National,6 weeks,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2019,DTP1,DTP 1st Dose,Round 1,Infants < 1 yr,Infants 6 weeks,National,6 weeks,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2020,DTP1,DTP 1st Dose,Round 1,Infants < 1 yr,Infants 6 weeks,National,6 weeks,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2021,DTP1,DTP 1st Dose,Round 1,Infants < 1 yr,Infants 6 weeks,National,6 weeks,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2022,DTP1,DTP 1st Dose,Round 1,Infants < 1 yr,Infants 6 weeks,National,6 weeks,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2023,DTP1,DTP 1st Dose,Round 1,Infants < 1 yr,Infants 6 weeks,National,6 weeks,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2024,DTP1,DTP 1st Dose,Round 1,Infants < 1 yr,Infants 6 weeks,National,6 weeks,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2010,DTP3,DTP 3rd Dose,Round 3,Infants < 1 yr,Infants 14 weeks,National,14 weeks,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2011,DTP3,DTP 3rd Dose,Round 3,Infants < 1 yr,Infants 14 weeks,National,14 weeks,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2012,DTP3,DTP 3rd Dose,Round 3,Infants < 1 yr,Infants 14 weeks,National,14 weeks,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2013,DTP3,DTP 3rd Dose,Round 3,Infants < 1 yr,Infants 14 weeks,National,14 weeks,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2014,DTP3,DTP 3rd Dose,Round 3,Infants < 1 yr,Infants 14 weeks,National,14 weeks,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2015,DTP3,DTP 3rd Dose,Round 3,Infants < 1 yr,Infants 14 weeks,National,14 weeks,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2016,DTP3,DTP 3rd Dose,Round 3,Infants < 1 yr,Infants 14 weeks,National,14 weeks,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2017,DTP3,DTP 3rd Dose,Round 3,Infants < 1 yr,Infants 14 weeks,National,14 weeks,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2018,DTP3,DTP 3rd Dose,Round 3,Infants < 1 yr,Infants 14 weeks,National,14 weeks,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2019,DTP3,DTP 3rd Dose,Round 3,Infants < 1 yr,Infants 14 weeks,National,14 weeks,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2020,DTP3,DTP 3rd Dose,Round 3,Infants < 1 yr,Infants 14 weeks,National,14 weeks,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2021,DTP3,DTP 3rd Dose,Round 3,Infants < 1 yr,Infants 14 weeks,National,14 weeks,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2022,DTP3,DTP 3rd Dose,Round 3,Infants < 1 yr,Infants 14 weeks,National,14 weeks,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2023,DTP3,DTP 3rd Dose,Round 3,Infants < 1 yr,Infants 14 weeks,National,14 weeks,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2024,DTP3,DTP 3rd Dose,Round 3,Infants < 1 yr,Infants 14 weeks,National,14 weeks,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2010,MCV1,Measles 1st Dose,Round 1,Infants < 1 yr,Infants 9 months,National,9 months,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2011,MCV1,Measles 1st Dose,Round 1,Infants < 1 yr,Infants 9 months,National,9 months,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2012,MCV1,Measles 1st Dose,Round 1,Infants < 1 yr,Infants 9 months,National,9 months,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2013,MCV1,Measles 1st Dose,Round 1,Infants < 1 yr,Infants 9 months,National,9 months,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2014,MCV1,Measles 1st Dose,Round 1,Infants < 1 yr,Infants 9 months,National,9 months,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2015,MCV1,Measles 1st Dose,Round 1,Infants < 1 yr,Infants 9 months,National,9 months,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2016,MCV1,Measles 1st Dose,Round 1,Infants < 1 yr,Infants 9 months,National,9 months,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2017,MCV1,Measles 1st Dose,Round 1,Infants < 1 yr,Infants 9 months,National,9 months,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2018,MCV1,Measles 1st Dose,Round 1,Infants < 1 yr,Infants 9 months,National,9 months,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2019,MCV1,Measles 1st Dose,Round 1,Infants < 1 yr,Infants 9 months,National,9 months,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2020,MCV1,Measles 1st Dose,Round 1,Infants < 1 yr,Infants 9 months,National,9 months,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2021,MCV1,Measles 1st Dose,Round 1,Infants < 1 yr,Infants 9 months,National,9 months,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2022,MCV1,Measles 1st Dose,Round 1,Infants < 1 yr,Infants 9 months,National,9 months,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2023,MCV1,Measles 1st Dose,Round 1,Infants < 1 yr,Infants 9 months,National,9 months,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2024,MCV1,Measles 1st Dose,Round 1,Infants < 1 yr,Infants 9 months,National,9 months,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2010,MCV2,Measles 2nd Dose,Round 2 (Booster),Children 1-2 yrs,Children 15-18 months,National,15 months,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2011,MCV2,Measles 2nd Dose,Round 2 (Booster),Children 1-2 yrs,Children 15-18 months,National,15 months,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2012,MCV2,Measles 2nd Dose,Round 2 (Booster),Children 1-2 yrs,Children 15-18 months,National,15 months,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2013,MCV2,Measles 2nd Dose,Round 2 (Booster),Children 1-2 yrs,Children 15-18 months,National,15 months,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2014,MCV2,Measles 2nd Dose,Round 2 (Booster),Children 1-2 yrs,Children 15-18 months,National,15 months,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2015,MCV2,Measles 2nd Dose,Round 2 (Booster),Children 1-2 yrs,Children 15-18 months,National,15 months,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2016,MCV2,Measles 2nd Dose,Round 2 (Booster),Children 1-2 yrs,Children 15-18 months,National,15 months,WHO EPI / NITAG National Guidelines
KEN,Kenya,AFRO,2017,MCV2,Measles 2nd Dose,Round 2 (Booster),Children 1-2 yrs,Children 15-18 months,National,15 months,WHO EPI / NITAG National Guidelines
