Group,Code,Name,Year,Disease,Disease_description,Denominator,Incidence_rate
Countries,GBR,United Kingdom,2024,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",4.7
Countries,GBR,United Kingdom,2024,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",6.85
Countries,GBR,United Kingdom,2024,INFLUENZA,Seasonal Influenza,"Per 100,000 population",7.1
Countries,JPN,Japan,2010,MEASLES,Measles,"Per 100,000 population",4.09
Countries,JPN,Japan,2010,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",2.76
Countries,JPN,Japan,2010,DIPHTHERIA,Diphtheria,"Per 100,000 population",0.1
Countries,JPN,Japan,2010,TETANUS,Neonatal Tetanus,"Per 1,000 live births",0.1
Countries,JPN,Japan,2010,POLIO,Poliomyelitis,"Per 100,000 population",0.1
Countries,JPN,Japan,2010,HEPB,Hepatitis B,"Per 100,000 population",2.45
Countries,JPN,Japan,2010,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",6.35
Countries,JPN,Japan,2010,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",11.17
Countries,JPN,Japan,2010,INFLUENZA,Seasonal Influenza,"Per 100,000 population",14.53
Countries,JPN,Japan,2011,MEASLES,Measles,"Per 100,000 population",3.22
Countries,JPN,Japan,2011,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",2.49
Countries,JPN,Japan,2011,DIPHTHERIA,Diphtheria,"Per 100,000 population",0.1
Countries,JPN,Japan,2011,TETANUS,Neonatal Tetanus,"Per 1,000 live births",0.33
Countries,JPN,Japan,2011,POLIO,Poliomyelitis,"Per 100,000 population",1.72
Countries,JPN,Japan,2011,HEPB,Hepatitis B,"Per 100,000 population",2.82
Countries,JPN,Japan,2011,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",7.52
Countries,JPN,Japan,2011,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",11.54
Countries,JPN,Japan,2011,INFLUENZA,Seasonal Influenza,"Per 100,000 population",15.07
Countries,JPN,Japan,2012,MEASLES,Measles,"Per 100,000 population",3.05
Countries,JPN,Japan,2012,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",1.54
Countries,JPN,Japan,2012,DIPHTHERIA,Diphtheria,"Per 100,000 population",0.99
Countries,JPN,Japan,2012,TETANUS,Neonatal Tetanus,"Per 1,000 live births",0.1
Countries,JPN,Japan,2012,POLIO,Poliomyelitis,"Per 100,000 population",1.2
Countries,JPN,Japan,2012,HEPB,Hepatitis B,"Per 100,000 population",1.53
Countries,JPN,Japan,2012,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",4.28
Countries,JPN,Japan,2012,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",9.73
Countries,JPN,Japan,2012,INFLUENZA,Seasonal Influenza,"Per 100,000 population",9.93
Countries,JPN,Japan,2013,MEASLES,Measles,"Per 100,000 population",3.89
Countries,JPN,Japan,2013,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",2.62
Countries,JPN,Japan,2013,DIPHTHERIA,Diphtheria,"Per 100,000 population",0.45
Countries,JPN,Japan,2013,TETANUS,Neonatal Tetanus,"Per 1,000 live births",0.1
Countries,JPN,Japan,2013,POLIO,Poliomyelitis,"Per 100,000 population",2.08
Countries,JPN,Japan,2013,HEPB,Hepatitis B,"Per 100,000 population",1.22
Countries,JPN,Japan,2013,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",5.97
Countries,JPN,Japan,2013,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",7.67
Countries,JPN,Japan,2013,INFLUENZA,Seasonal Influenza,"Per 100,000 population",9.98
Countries,JPN,Japan,2014,MEASLES,Measles,"Per 100,000 population",3.47
Countries,JPN,Japan,2014,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",2.52
Countries,JPN,Japan,2014,DIPHTHERIA,Diphtheria,"Per 100,000 population",0.1
Countries,JPN,Japan,2014,TETANUS,Neonatal Tetanus,"Per 1,000 live births",1.62
Countries,JPN,Japan,2014,POLIO,Poliomyelitis,"Per 100,000 population",0.38
Countries,JPN,Japan,2014,HEPB,Hepatitis B,"Per 100,000 population",2.17
Countries,JPN,Japan,2014,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",4.61
Countries,JPN,Japan,2014,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",7.07
Countries,JPN,Japan,2014,INFLUENZA,Seasonal Influenza,"Per 100,000 population",11.24
Countries,JPN,Japan,2015,MEASLES,Measles,"Per 100,000 population",2.85
Countries,JPN,Japan,2015,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",1.01
Countries,JPN,Japan,2015,DIPHTHERIA,Diphtheria,"Per 100,000 population",1.26
Countries,JPN,Japan,2015,TETANUS,Neonatal Tetanus,"Per 1,000 live births",0.23
Countries,JPN,Japan,2015,POLIO,Poliomyelitis,"Per 100,000 population",0.61
Countries,JPN,Japan,2015,HEPB,Hepatitis B,"Per 100,000 population",3.69
Countries,JPN,Japan,2015,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",2.87
Countries,JPN,Japan,2015,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",5.84
Countries,JPN,Japan,2015,INFLUENZA,Seasonal Influenza,"Per 100,000 population",8.19
Countries,JPN,Japan,2016,MEASLES,Measles,"Per 100,000 population",2.74
Countries,JPN,Japan,2016,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",1.32
Countries,JPN,Japan,2016,DIPHTHERIA,Diphtheria,"Per 100,000 population",0.1
Countries,JPN,Japan,2016,TETANUS,Neonatal Tetanus,"Per 1,000 live births",0.1
Countries,JPN,Japan,2016,POLIO,Poliomyelitis,"Per 100,000 population",2.16
Countries,JPN,Japan,2016,HEPB,Hepatitis B,"Per 100,000 population",3.78
Countries,JPN,Japan,2016,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",5.05
Countries,JPN,Japan,2016,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",5.41
Countries,JPN,Japan,2016,INFLUENZA,Seasonal Influenza,"Per 100,000 population",8.41
Countries,JPN,Japan,2017,MEASLES,Measles,"Per 100,000 population",3.39
Countries,JPN,Japan,2017,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",1.77
Countries,JPN,Japan,2017,DIPHTHERIA,Diphtheria,"Per 100,000 population",1.22
Countries,JPN,Japan,2017,TETANUS,Neonatal Tetanus,"Per 1,000 live births",1.42
Countries,JPN,Japan,2017,POLIO,Poliomyelitis,"Per 100,000 population",2.44
Countries,JPN,Japan,2017,HEPB,Hepatitis B,"Per 100,000 population",1.26
Countries,JPN,Japan,2017,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",4.56
Countries,JPN,Japan,2017,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",7.02
Countries,JPN,Japan,2017,INFLUENZA,Seasonal Influenza,"Per 100,000 population",7.59
Countries,JPN,Japan,2018,MEASLES,Measles,"Per 100,000 population",3.1
Countries,JPN,Japan,2018,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",2.26
Countries,JPN,Japan,2018,DIPHTHERIA,Diphtheria,"Per 100,000 population",0.1
Countries,JPN,Japan,2018,TETANUS,Neonatal Tetanus,"Per 1,000 live births",0.1
Countries,JPN,Japan,2018,POLIO,Poliomyelitis,"Per 100,000 population",0.11
Countries,JPN,Japan,2018,HEPB,Hepatitis B,"Per 100,000 population",2.53
Countries,JPN,Japan,2018,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",5.53
Countries,JPN,Japan,2018,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",6.27
Countries,JPN,Japan,2018,INFLUENZA,Seasonal Influenza,"Per 100,000 population",10.09
Countries,JPN,Japan,2019,MEASLES,Measles,"Per 100,000 population",2.94
Countries,JPN,Japan,2019,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",2.05
Countries,JPN,Japan,2019,DIPHTHERIA,Diphtheria,"Per 100,000 population",0.1
Countries,JPN,Japan,2019,TETANUS,Neonatal Tetanus,"Per 1,000 live births",0.1
Countries,JPN,Japan,2019,POLIO,Poliomyelitis,"Per 100,000 population",0.1
Countries,JPN,Japan,2019,HEPB,Hepatitis B,"Per 100,000 population",1.41
Countries,JPN,Japan,2019,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",5.85
Countries,JPN,Japan,2019,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",6.09
Countries,JPN,Japan,2019,INFLUENZA,Seasonal Influenza,"Per 100,000 population",9.45
Countries,JPN,Japan,2020,MEASLES,Measles,"Per 100,000 population",2.62
Countries,JPN,Japan,2020,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",2.66
Countries,JPN,Japan,2020,DIPHTHERIA,Diphtheria,"Per 100,000 population",0.32
Countries,JPN,Japan,2020,TETANUS,Neonatal Tetanus,"Per 1,000 live births",0.38
Countries,JPN,Japan,2020,POLIO,Poliomyelitis,"Per 100,000 population",1.01
Countries,JPN,Japan,2020,HEPB,Hepatitis B,"Per 100,000 population",2.06
Countries,JPN,Japan,2020,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",5.77
Countries,JPN,Japan,2020,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",10.22
Countries,JPN,Japan,2020,INFLUENZA,Seasonal Influenza,"Per 100,000 population",10.81
Countries,JPN,Japan,2021,MEASLES,Measles,"Per 100,000 population",4.1
Countries,JPN,Japan,2021,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",1.8
Countries,JPN,Japan,2021,DIPHTHERIA,Diphtheria,"Per 100,000 population",0.1
Countries,JPN,Japan,2021,TETANUS,Neonatal Tetanus,"Per 1,000 live births",0.89
Countries,JPN,Japan,2021,POLIO,Poliomyelitis,"Per 100,000 population",0.26
Countries,JPN,Japan,2021,HEPB,Hepatitis B,"Per 100,000 population",2.5
Countries,JPN,Japan,2021,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",5.32
Countries,JPN,Japan,2021,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",6.4
Countries,JPN,Japan,2021,INFLUENZA,Seasonal Influenza,"Per 100,000 population",11.33
Countries,JPN,Japan,2022,MEASLES,Measles,"Per 100,000 population",0.86
Countries,JPN,Japan,2022,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",0.26
Countries,JPN,Japan,2022,DIPHTHERIA,Diphtheria,"Per 100,000 population",0.65
Countries,JPN,Japan,2022,TETANUS,Neonatal Tetanus,"Per 1,000 live births",0.69
Countries,JPN,Japan,2022,POLIO,Poliomyelitis,"Per 100,000 population",1.68
Countries,JPN,Japan,2022,HEPB,Hepatitis B,"Per 100,000 population",0.63
Countries,JPN,Japan,2022,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",3.28
Countries,JPN,Japan,2022,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",7.17
Countries,JPN,Japan,2022,INFLUENZA,Seasonal Influenza,"Per 100,000 population",9.84
Countries,JPN,Japan,2023,MEASLES,Measles,"Per 100,000 population",2.41
Countries,JPN,Japan,2023,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",0.69
Countries,JPN,Japan,2023,DIPHTHERIA,Diphtheria,"Per 100,000 population",1.78
Countries,JPN,Japan,2023,TETANUS,Neonatal Tetanus,"Per 1,000 live births",0.1
Countries,JPN,Japan,2023,POLIO,Poliomyelitis,"Per 100,000 population",0.23
Countries,JPN,Japan,2023,HEPB,Hepatitis B,"Per 100,000 population",0.23
Countries,JPN,Japan,2023,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",4.6
Countries,JPN,Japan,2023,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",7.32
Countries,JPN,Japan,2023,INFLUENZA,Seasonal Influenza,"Per 100,000 population",7.61
Countries,JPN,Japan,2024,MEASLES,Measles,"Per 100,000 population",3.99
Countries,JPN,Japan,2024,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",1.0
Countries,JPN,Japan,2024,DIPHTHERIA,Diphtheria,"Per 100,000 population",0.9
Countries,JPN,Japan,2024,TETANUS,Neonatal Tetanus,"Per 1,000 live births",0.37
Countries,JPN,Japan,2024,POLIO,Poliomyelitis,"Per 100,000 population",0.1
Countries,JPN,Japan,2024,HEPB,Hepatitis B,"Per 100,000 population",2.22
Countries,JPN,Japan,2024,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",4.36
Countries,JPN,Japan,2024,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",4.75
Countries,JPN,Japan,2024,INFLUENZA,Seasonal Influenza,"Per 100,000 population",9.91
Countries,MEX,Mexico,2010,MEASLES,Measles,"Per 100,000 population",29.47
Countries,MEX,Mexico,2010,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",25.45
Countries,MEX,Mexico,2010,DIPHTHERIA,Diphtheria,"Per 100,000 population",0.1
Countries,MEX,Mexico,2010,TETANUS,Neonatal Tetanus,"Per 1,000 live births",0.1
Countries,MEX,Mexico,2010,POLIO,Poliomyelitis,"Per 100,000 population",11.57
Countries,MEX,Mexico,2010,HEPB,Hepatitis B,"Per 100,000 population",12.54
Countries,MEX,Mexico,2010,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",45.66
Countries,MEX,Mexico,2010,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",81.31
Countries,MEX,Mexico,2010,INFLUENZA,Seasonal Influenza,"Per 100,000 population",92.46
Countries,MEX,Mexico,2011,MEASLES,Measles,"Per 100,000 population",20.94
Countries,MEX,Mexico,2011,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",26.42
Countries,MEX,Mexico,2011,DIPHTHERIA,Diphtheria,"Per 100,000 population",3.74
Countries,MEX,Mexico,2011,TETANUS,Neonatal Tetanus,"Per 1,000 live births",7.72
Countries,MEX,Mexico,2011,POLIO,Poliomyelitis,"Per 100,000 population",6.65
Countries,MEX,Mexico,2011,HEPB,Hepatitis B,"Per 100,000 population",32.94
Countries,MEX,Mexico,2011,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",50.4
Countries,MEX,Mexico,2011,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",86.69
Countries,MEX,Mexico,2011,INFLUENZA,Seasonal Influenza,"Per 100,000 population",102.06
Countries,MEX,Mexico,2012,MEASLES,Measles,"Per 100,000 population",27.08
Countries,MEX,Mexico,2012,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",21.64
Countries,MEX,Mexico,2012,DIPHTHERIA,Diphtheria,"Per 100,000 population",7.29
Countries,MEX,Mexico,2012,TETANUS,Neonatal Tetanus,"Per 1,000 live births",1.54
Countries,MEX,Mexico,2012,POLIO,Poliomyelitis,"Per 100,000 population",5.44
Countries,MEX,Mexico,2012,HEPB,Hepatitis B,"Per 100,000 population",22.03
Countries,MEX,Mexico,2012,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",48.05
Countries,MEX,Mexico,2012,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",70.78
Countries,MEX,Mexico,2012,INFLUENZA,Seasonal Influenza,"Per 100,000 population",98.72
Countries,MEX,Mexico,2013,MEASLES,Measles,"Per 100,000 population",27.16
Countries,MEX,Mexico,2013,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",13.22
Countries,MEX,Mexico,2013,DIPHTHERIA,Diphtheria,"Per 100,000 population",7.72
Countries,MEX,Mexico,2013,TETANUS,Neonatal Tetanus,"Per 1,000 live births",3.77
Countries,MEX,Mexico,2013,POLIO,Poliomyelitis,"Per 100,000 population",16.98
Countries,MEX,Mexico,2013,HEPB,Hepatitis B,"Per 100,000 population",19.04
Countries,MEX,Mexico,2013,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",50.41
Countries,MEX,Mexico,2013,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",77.24
Countries,MEX,Mexico,2013,INFLUENZA,Seasonal Influenza,"Per 100,000 population",105.45
Countries,MEX,Mexico,2014,MEASLES,Measles,"Per 100,000 population",19.21
Countries,MEX,Mexico,2014,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",14.56
Countries,MEX,Mexico,2014,DIPHTHERIA,Diphtheria,"Per 100,000 population",0.1
Countries,MEX,Mexico,2014,TETANUS,Neonatal Tetanus,"Per 1,000 live births",1.21
Countries,MEX,Mexico,2014,POLIO,Poliomyelitis,"Per 100,000 population",0.1
Countries,MEX,Mexico,2014,HEPB,Hepatitis B,"Per 100,000 population",10.41
Countries,MEX,Mexico,2014,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",31.43
Countries,MEX,Mexico,2014,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",59.18
Countries,MEX,Mexico,2014,INFLUENZA,Seasonal Influenza,"Per 100,000 population",93.49
Countries,MEX,Mexico,2015,MEASLES,Measles,"Per 100,000 population",19.33
Countries,MEX,Mexico,2015,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",9.14
Countries,MEX,Mexico,2015,DIPHTHERIA,Diphtheria,"Per 100,000 population",0.1
Countries,MEX,Mexico,2015,TETANUS,Neonatal Tetanus,"Per 1,000 live births",0.1
Countries,MEX,Mexico,2015,POLIO,Poliomyelitis,"Per 100,000 population",0.1
Countries,MEX,Mexico,2015,HEPB,Hepatitis B,"Per 100,000 population",24.23
Countries,MEX,Mexico,2015,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",44.9
Countries,MEX,Mexico,2015,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",70.97
Countries,MEX,Mexico,2015,INFLUENZA,Seasonal Influenza,"Per 100,000 population",81.93
Countries,MEX,Mexico,2016,MEASLES,Measles,"Per 100,000 population",22.26
Countries,MEX,Mexico,2016,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",11.51
Countries,MEX,Mexico,2016,DIPHTHERIA,Diphtheria,"Per 100,000 population",0.1
Countries,MEX,Mexico,2016,TETANUS,Neonatal Tetanus,"Per 1,000 live births",1.5
Countries,MEX,Mexico,2016,POLIO,Poliomyelitis,"Per 100,000 population",7.61
Countries,MEX,Mexico,2016,HEPB,Hepatitis B,"Per 100,000 population",21.63
Countries,MEX,Mexico,2016,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",33.78
Countries,MEX,Mexico,2016,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",54.58
Countries,MEX,Mexico,2016,INFLUENZA,Seasonal Influenza,"Per 100,000 population",81.9
Countries,MEX,Mexico,2017,MEASLES,Measles,"Per 100,000 population",11.24
Countries,MEX,Mexico,2017,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",14.2
Countries,MEX,Mexico,2017,DIPHTHERIA,Diphtheria,"Per 100,000 population",2.99
Countries,MEX,Mexico,2017,TETANUS,Neonatal Tetanus,"Per 1,000 live births",0.1
Countries,MEX,Mexico,2017,POLIO,Poliomyelitis,"Per 100,000 population",0.1
Countries,MEX,Mexico,2017,HEPB,Hepatitis B,"Per 100,000 population",13.42
Countries,MEX,Mexico,2017,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",43.79
Countries,MEX,Mexico,2017,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",62.25
Countries,MEX,Mexico,2017,INFLUENZA,Seasonal Influenza,"Per 100,000 population",82.05
Countries,MEX,Mexico,2018,MEASLES,Measles,"Per 100,000 population",14.53
Countries,MEX,Mexico,2018,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",15.88
Countries,MEX,Mexico,2018,DIPHTHERIA,Diphtheria,"Per 100,000 population",3.02
Countries,MEX,Mexico,2018,TETANUS,Neonatal Tetanus,"Per 1,000 live births",1.91
Countries,MEX,Mexico,2018,POLIO,Poliomyelitis,"Per 100,000 population",7.08
Countries,MEX,Mexico,2018,HEPB,Hepatitis B,"Per 100,000 population",16.2
Countries,MEX,Mexico,2018,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",30.14
Countries,MEX,Mexico,2018,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",63.21
Countries,MEX,Mexico,2018,INFLUENZA,Seasonal Influenza,"Per 100,000 population",81.53
Countries,MEX,Mexico,2019,MEASLES,Measles,"Per 100,000 population",27.18
Countries,MEX,Mexico,2019,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",21.39
Countries,MEX,Mexico,2019,DIPHTHERIA,Diphtheria,"Per 100,000 population",4.95
Countries,MEX,Mexico,2019,TETANUS,Neonatal Tetanus,"Per 1,000 live births",0.1
Countries,MEX,Mexico,2019,POLIO,Poliomyelitis,"Per 100,000 population",0.1
Countries,MEX,Mexico,2019,HEPB,Hepatitis B,"Per 100,000 population",14.3
Countries,MEX,Mexico,2019,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",40.61
Countries,MEX,Mexico,2019,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",64.29
Countries,MEX,Mexico,2019,INFLUENZA,Seasonal Influenza,"Per 100,000 population",78.54
Countries,MEX,Mexico,2020,MEASLES,Measles,"Per 100,000 population",25.54
Countries,MEX,Mexico,2020,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",27.74
Countries,MEX,Mexico,2020,DIPHTHERIA,Diphtheria,"Per 100,000 population",6.09
Countries,MEX,Mexico,2020,TETANUS,Neonatal Tetanus,"Per 1,000 live births",1.28
Countries,MEX,Mexico,2020,POLIO,Poliomyelitis,"Per 100,000 population",2.13
Countries,MEX,Mexico,2020,HEPB,Hepatitis B,"Per 100,000 population",14.25
Countries,MEX,Mexico,2020,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",39.49
Countries,MEX,Mexico,2020,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",69.99
Countries,MEX,Mexico,2020,INFLUENZA,Seasonal Influenza,"Per 100,000 population",97.88
Countries,MEX,Mexico,2021,MEASLES,Measles,"Per 100,000 population",23.69
Countries,MEX,Mexico,2021,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",15.22
Countries,MEX,Mexico,2021,DIPHTHERIA,Diphtheria,"Per 100,000 population",6.65
Countries,MEX,Mexico,2021,TETANUS,Neonatal Tetanus,"Per 1,000 live births",10.63
Countries,MEX,Mexico,2021,POLIO,Poliomyelitis,"Per 100,000 population",0.84
Countries,MEX,Mexico,2021,HEPB,Hepatitis B,"Per 100,000 population",14.46
Countries,MEX,Mexico,2021,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",30.53
Countries,MEX,Mexico,2021,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",69.23
Countries,MEX,Mexico,2021,INFLUENZA,Seasonal Influenza,"Per 100,000 population",88.54
Countries,MEX,Mexico,2022,MEASLES,Measles,"Per 100,000 population",22.55
Countries,MEX,Mexico,2022,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",12.38
Countries,MEX,Mexico,2022,DIPHTHERIA,Diphtheria,"Per 100,000 population",0.1
Countries,MEX,Mexico,2022,TETANUS,Neonatal Tetanus,"Per 1,000 live births",2.17
Countries,MEX,Mexico,2022,POLIO,Poliomyelitis,"Per 100,000 population",6.55
Countries,MEX,Mexico,2022,HEPB,Hepatitis B,"Per 100,000 population",5.48
Countries,MEX,Mexico,2022,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",36.69
Countries,MEX,Mexico,2022,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",59.3
Countries,MEX,Mexico,2022,INFLUENZA,Seasonal Influenza,"Per 100,000 population",70.58
Countries,MEX,Mexico,2023,MEASLES,Measles,"Per 100,000 population",11.38
Countries,MEX,Mexico,2023,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",9.74
Countries,MEX,Mexico,2023,DIPHTHERIA,Diphtheria,"Per 100,000 population",7.92
Countries,MEX,Mexico,2023,TETANUS,Neonatal Tetanus,"Per 1,000 live births",0.1
Countries,MEX,Mexico,2023,POLIO,Poliomyelitis,"Per 100,000 population",6.49
Countries,MEX,Mexico,2023,HEPB,Hepatitis B,"Per 100,000 population",11.78
Countries,MEX,Mexico,2023,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",28.89
Countries,MEX,Mexico,2023,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",42.63
Countries,MEX,Mexico,2023,INFLUENZA,Seasonal Influenza,"Per 100,000 population",61.84
Countries,MEX,Mexico,2024,MEASLES,Measles,"Per 100,000 population",16.6
Countries,MEX,Mexico,2024,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",3.3
Countries,MEX,Mexico,2024,DIPHTHERIA,Diphtheria,"Per 100,000 population",1.89
Countries,MEX,Mexico,2024,TETANUS,Neonatal Tetanus,"Per 1,000 live births",4.09
Countries,MEX,Mexico,2024,POLIO,Poliomyelitis,"Per 100,000 population",1.26
Countries,MEX,Mexico,2024,HEPB,Hepatitis B,"Per 100,000 population",0.1
Countries,MEX,Mexico,2024,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",26.21
Countries,MEX,Mexico,2024,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",51.98
Countries,MEX,Mexico,2024,INFLUENZA,Seasonal Influenza,"Per 100,000 population",55.68
Countries,PAK,Pakistan,2010,MEASLES,Measles,"Per 100,000 population",89.1
Countries,PAK,Pakistan,2010,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",50.34
Countries,PAK,Pakistan,2010,DIPHTHERIA,Diphtheria,"Per 100,000 population",1.76
Countries,PAK,Pakistan,2010,TETANUS,Neonatal Tetanus,"Per 1,000 live births",5.24
Countries,PAK,Pakistan,2010,POLIO,Poliomyelitis,"Per 100,000 population",10.72
Countries,PAK,Pakistan,2010,HEPB,Hepatitis B,"Per 100,000 population",61.63
Countries,PAK,Pakistan,2010,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",135.82
Countries,PAK,Pakistan,2010,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",241.03
Countries,PAK,Pakistan,2010,INFLUENZA,Seasonal Influenza,"Per 100,000 population",293.53
Countries,PAK,Pakistan,2011,MEASLES,Measles,"Per 100,000 population",72.43
Countries,PAK,Pakistan,2011,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",55.03
Countries,PAK,Pakistan,2011,DIPHTHERIA,Diphtheria,"Per 100,000 population",15.67
Countries,PAK,Pakistan,2011,TETANUS,Neonatal Tetanus,"Per 1,000 live births",15.14
Countries,PAK,Pakistan,2011,POLIO,Poliomyelitis,"Per 100,000 population",13.31
Countries,PAK,Pakistan,2011,HEPB,Hepatitis B,"Per 100,000 population",51.06
Countries,PAK,Pakistan,2011,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",112.26
Countries,PAK,Pakistan,2011,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",223.72
Countries,PAK,Pakistan,2011,INFLUENZA,Seasonal Influenza,"Per 100,000 population",271.79
Countries,PAK,Pakistan,2012,MEASLES,Measles,"Per 100,000 population",79.53
Countries,PAK,Pakistan,2012,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",56.5
Countries,PAK,Pakistan,2012,DIPHTHERIA,Diphtheria,"Per 100,000 population",9.63
Countries,PAK,Pakistan,2012,TETANUS,Neonatal Tetanus,"Per 1,000 live births",7.4
